ticker,source,source_message_id,timestamp,raw_text,sentiment_score,label,scored_by
AAPL,stocktwits,658616884,2026-07-09T01:25:57Z,$NVDA &amp; $AAPL competing for top dog is a good thing. $SPY $QQQ,1.0,bullish,stocktwits_label
AAPL,stocktwits,658616601,2026-07-09T01:19:50Z,"$SPY 
$AAPL ripped for us",,,
AAPL,stocktwits,658616429,2026-07-09T01:15:37Z,"$AAPL &quot;BREAK OUT NEWS&quot; Yearn Finance
https://yearn.fi
Yearn Vaults",1.0,bullish,stocktwits_label
AAPL,stocktwits,658616393,2026-07-09T01:14:51Z,"$AAPL Yearn Finance
https://yearn.fi
Yearn Vaults Yearn finance the new Bitcoin 100k price target. Total supply 36k",1.0,bullish,stocktwits_label
AAPL,stocktwits,658615885,2026-07-09T01:03:16Z,$AAPL -:https://x.com/leshka_eth/status/2074853064427933921?s=46&amp;t=Xq7UFW3u8B-l5R2nfYmJ2w,,,
AAPL,stocktwits,658614902,2026-07-09T00:41:45Z,$AAPL  black fatigue is a astounding!!!!,,,
AAPL,stocktwits,658614310,2026-07-09T00:30:16Z,"$QQQ $SPY $NVDA $AAPL  
 
Looks like the consolidation period is just about done and we&#39;re getting ready for the next leg up. 
 
🙃",,,
AAPL,stocktwits,658614016,2026-07-09T00:24:55Z,$AAPL zero strength in after hours tells us all we need to know about tomorrow,-1.0,bearish,stocktwits_label
AAPL,stocktwits,658613820,2026-07-09T00:21:09Z,$AMD $NVDA $AAPL $BE $SOXL ww3 resuming potus is in big trouble if semis can&#39;t save him this time!,-1.0,bearish,stocktwits_label
AAPL,stocktwits,658613425,2026-07-09T00:13:57Z,$AAPL  pansy AHHZZ ahzzz ole munching libbbvtrrrdzzz!  This this to this. Country is doomed. The USA is fucking doomed.,,,
ABNB,stocktwits,658613038,2026-07-09T00:06:34Z,"$ABNB
Current Stock Price: $142.97
Contracts to trade: $143.0 ABNB Jul 10 2026 Call
Entry: $1.54
Exit: $2.67
ROI: 73%
Hold ~27 days

Shared as daily free alerts and for educational purposes only. https://dailypickai.com/freealerts",,,
ABNB,stocktwits,658568391,2026-07-08T16:34:31Z,$ABNB added at 142,1.0,bullish,stocktwits_label
ABNB,stocktwits,658559296,2026-07-08T15:31:36Z,$ABNB,1.0,bullish,stocktwits_label
ABNB,stocktwits,658556205,2026-07-08T15:14:25Z,$ABNB nice add today at $142,,,
ABNB,stocktwits,658542635,2026-07-08T13:56:41Z,$ABNB LOL okay,,,
ABNB,stocktwits,658540090,2026-07-08T13:44:18Z,$ABNB I’m betting this is the last backtest. But this stock is a POS so I could be wrong and will cut loose quickly.,,,
ABNB,stocktwits,658538351,2026-07-08T13:36:29Z,$ABNB bought,,,
ABNB,stocktwits,658527712,2026-07-08T11:55:25Z,$ABNB $180 soon.,1.0,bullish,stocktwits_label
ABNB,stocktwits,658473980,2026-07-07T18:32:54Z,$ABNB break 150 so we can go to 180,,,
ABNB,stocktwits,658447145,2026-07-07T15:05:43Z,"$ABNB darvas box setup. Trigger: $147.27. Measured target ~+16%. 
My scanner flagged it pre-open. Watching the level.",1.0,bullish,stocktwits_label
ABNB,stocktwits,658413608,2026-07-07T10:29:43Z,$ABNB took a small position here yesterday. Travel heating up,1.0,bullish,stocktwits_label
ABNB,stocktwits,658392724,2026-07-06T23:06:03Z,$MNTS $RDW $ZS $ABNB $MU Thanks for the tip,,,
ABNB,stocktwits,658383142,2026-07-06T20:41:35Z,"Three weeks ago, I gave you: 
 
A set of market ideas, levels, or watchlist names based on the conditions at that time. 
 
$MNTS from $4.5 to $6.58 (46.22%) 
$RDW from $8.5 to $11.36 (33.65%) 
$ZS from $115 to $150.42 (30.80%) 
$ABNB from $120 to $147.65 (23.04%) 
$MU from $800 to $984.75 (23.09%) 
 
Don&#39;t wait until the move is already historical data. Fresh trading strategies and updated levels are now live on my feed. Make sure your alerts are active so you catch the next setup right at the execution zone.",,,
ABNB,stocktwits,658381085,2026-07-06T20:19:13Z,"$ABNB          Looks like an ABNB rental  lol  :)  
https://x.com/TaraBull/status/2073904630933619052?s=20",-1.0,bearish,stocktwits_label
ABNB,stocktwits,658314333,2026-07-06T08:25:09Z,$ABNB $180 soon.,1.0,bullish,stocktwits_label
ABNB,stocktwits,658305480,2026-07-06T00:51:02Z,"$ABNB the world cup is making this go parabolic, so much profits $BKNG $TCOM $TRIP",1.0,bullish,stocktwits_label
ABNB,stocktwits,658300849,2026-07-05T22:51:03Z,"$ABNB forming a massive 5-year IPO base.  
 
Monthly moving averages are getting incredibly coiled as volume dries off.  
 
Not a ton of eyes on this setup yet, but the travel sector has been heating up recently.  
 
Could be positioning for a big move if it clears $150.2.",,,
ABNB,stocktwits,658283548,2026-07-05T02:46:48Z,"$ABNB do with this information, what you will.",,,
ABNB,stocktwits,658263744,2026-07-04T01:24:31Z,$ABNB,1.0,bullish,stocktwits_label
ABNB,stocktwits,658259652,2026-07-03T21:45:31Z,$ABNB Could this finally break out this month? Looks great if it does! Added to the long term portfolio,1.0,bullish,stocktwits_label
ABNB,stocktwits,658250800,2026-07-03T16:02:00Z,$AMD $META Mental gymnastics? Is that what you call market innovation? $UBER saw a market need when they introduced their app and created a multi billion dollar industry. Turo did the same when they made a market place available for people rent personal vehicles to others. $ABNB did the same with making it easier for landlords to rent out properties for short stays. This is what you call innovation and emerging markets. When there is demand is when opportunities are ripe for new/existing markets and new pioneering idea&#39;s grow.,1.0,bullish,stocktwits_label
ABNB,stocktwits,658247725,2026-07-03T14:26:07Z,$ABNB Should be at 300,1.0,bullish,stocktwits_label
ABNB,stocktwits,658173487,2026-07-02T15:43:45Z,$ABNB if you want to follow this big trader https://x.com/Altjxcx1990/status/2072707727327924659?s=20,,,
ABNB,stocktwits,658043092,2026-07-01T15:16:23Z,"$TZOO $EXPE $BKNG $ABNB Put Travelzoo on your watchlist. It will make a third run to 100 for various reasons. They are locking up the shares with over 1.7M shares bought back in the last 18 months. The public float is less than 2 million. The outstanding shares are 9.9M. As soon as they finish what&#39;s left of the 1M share buyback, they will have about 200k shares left. Insiders own 40%, and institutions own 40%. The CEO&#39;s main income is from options that are at 5 to 9 dollar strikes. It will be hitting 52-week highs this month. Today&#39;s price is already a 52-week high as of July 25, which is in a few weeks. Once it breaks mid 20s it will be off to the races!",,,
ABNB,stocktwits,658038882,2026-07-01T14:58:15Z,$ABNB this sleeping giant has woken up $PLTR $NVDA $MU $META,1.0,bullish,stocktwits_label
ABNB,stocktwits,657981537,2026-06-30T23:54:03Z,"Airbnb is facing a lawsuit from the City of Los Angeles over alleged price gouging during the January 2025 Southern California wildfires, after a California judge ruled the case can proceed. The city alleges Airbnb violated California law and the Los Angeles municipal code by advertising and collecting rental prices that exceeded legal limits during the state of emergency, even though hosts set the listing prices. 
The lawsuit, filed in July, claims rental prices at more than 2,600 properties increased by more than the 10% cap permitted under California&#39;s anti-price-gouging law, which was triggered by Governor Gavin Newsom&#39;s emergency declaration and later extended multiple times. City officials also challenged Airbnb&#39;s Smart Pricing tool, arguing the company played an active role in determining and displaying rental rates during the crisis. 
$ABNB",,,
ABNB,stocktwits,657953029,2026-06-30T19:28:07Z,$ABNB stopped out,-1.0,bearish,stocktwits_label
ABNB,stocktwits,657950765,2026-06-30T19:13:43Z,$ABNB  What is the game.. FiFA world cup plus summer vacation.,1.0,bullish,stocktwits_label
ABNB,stocktwits,657890696,2026-06-30T13:28:31Z,$ABNB $180 soon.,1.0,bullish,stocktwits_label
ABNB,stocktwits,657794226,2026-06-29T15:35:30Z,$ABNB it’s only a 🐷 until it isn’t ENTA 🐒🍌🧠⏰♾️,1.0,bullish,stocktwits_label
ADBE,stocktwits,658622340,2026-07-09T04:07:42Z,"$GETY $FOXA  
Fox Business Channel Prime on Air:
“The Getty’s”

Anything is possible, but I’d be shocked if this goes bankrupt. There’s got to be 25 companies ringing the phones to pick up where $SSTK left off. Countless companies want access to one of the largest pictorial data bases &amp; libraries in the world. $ADBE or Google, or even Microsoft could buy this &amp; it wouldn’t shock me in the least.",1.0,bullish,stocktwits_label
ADBE,stocktwits,658622243,2026-07-09T04:03:02Z,"$ADBE once it clears 229,next stop 280.Witj CEO news,we can see 350.soon",1.0,bullish,stocktwits_label
ADBE,stocktwits,658606888,2026-07-08T22:09:47Z,$ADBE what a bargain play lol. Literally one of the best fundamentally sound stock.,1.0,bullish,stocktwits_label
ADBE,stocktwits,658606021,2026-07-08T21:55:19Z,$ADBE resistant coming up..,,,
ADBE,stocktwits,658602955,2026-07-08T21:11:20Z,$ADBE recovery is good so far but volume dying. feels like a breather is coming imo.,,,
ADBE,stocktwits,658593775,2026-07-08T19:47:14Z,"$ADBE I saw 2 fund managers this week Bob Doll and Victoria Fernandez both reccommend ADBE, It would be about time if they are correct. $TEAM $NOW $HUBS $MSFT IGV",1.0,bullish,stocktwits_label
ADBE,stocktwits,658590154,2026-07-08T19:21:55Z,"Two more wrappers show how differently the market can package the same stock: 
 
$QNXT — iShares Nasdaq-100 ex Top 30 ETF 
$ADBE Weighting: 3.33% 
Expense Ratio: 0.20% 
5D Return: -1.82% 
 
$IGV — iShares Expanded Tech-Software Sector ETF 
$ADBE Weighting: 3.26% 
Expense Ratio: 0.39% 
5D Return: 3.9% 
 
One gives you Adobe without letting the biggest Nasdaq names dominate the whole basket; the other just says, “yes, this is still software.” (5/6)",,,
ADBE,stocktwits,658590137,2026-07-08T19:21:47Z,"The ☁️ angle comes through $CLOD. 
 
Themes Cloud Computing ETF has a 3.36% weighting to $ADBE, with a 0.35% expense ratio, and a 5D return of 2.55%. 
 
And honestly, that one makes sense. Adobe went from boxed software nostalgia to subscription workflows → creative cloud → documents → enterprise tools → and AI features layered into the whole thing. (Photoshop CDs are not walking through that door.)  
(4/6)",,,
ADBE,stocktwits,658590116,2026-07-08T19:21:36Z,"Then there’s $PKW, the Invesco BuyBack Achievers™️ ETF. 
 
$ADBE Weighting: 4.10% 
Expense Ratio: 0.62% 
5D Return: 1.18% 
 
Different lens entirely. 🧐 
 
This isn’t “Adobe is going to the moon, chase the chart!” This is “Adobe makes the cut in a fund focused on companies that have reduced share count through buybacks.” (3/6)",,,
ADBE,stocktwits,658590084,2026-07-08T19:21:25Z,"➡️ ➡️ ➡️ Start with $VFLO. 
 
VictoryShares Free Cash Flow ETF has $ADBE as its largest single-stock holding at 3.51%. 
 
And that’s the part worth digging into, because Adobe isn’t being framed here as “cool software stock with AI features.” It’s being framed as a company with free-cash-flow (FCF) strength. 
Exp. ratio here: 0.39% 
5D return: 3.74% (approx. $64.3M) 🚀  (2/6)",1.0,bullish,stocktwits_label
ADBE,stocktwits,658590038,2026-07-08T19:21:05Z,"$ADBE is up about 5% this week, but interesting part is where it’s showing up, and that&#39;s not just software ETFs.  
 
Adobe is the largest holding in $VFLO, shows up in a buyback fund, lands in cloud, sits inside a Nasdaq ex-mega-cap basket, and still gets the obvious software-sector treatment. 
 
Here&#39;s the breakdown. 🧵👇 (1/6)",1.0,bullish,stocktwits_label
ADBE,stocktwits,658579837,2026-07-08T18:01:33Z,$ADBE would not be surprised in the least bit to see Berkshire announce ownership in this. It’s so cheap,,,
ADBE,stocktwits,658576335,2026-07-08T17:34:21Z,"$LULU burrys strongest HODL today, $SFM $ADBE $PYPL $ZTS",1.0,bullish,stocktwits_label
ADBE,stocktwits,658568472,2026-07-08T16:35:07Z,$ADBE So boring today..,,,
ADBE,stocktwits,658568450,2026-07-08T16:34:58Z,$ADBE $MU Adobe is a buy now LOL,1.0,bullish,stocktwits_label
ADBE,stocktwits,658567946,2026-07-08T16:31:07Z,$MU that guy owns $ADBE WHO CARES LOL,,,
ADBE,stocktwits,658564504,2026-07-08T16:05:32Z,$ADBE $240 next,1.0,bullish,stocktwits_label
ADBE,stocktwits,658563221,2026-07-08T15:56:59Z,$ADBE buy the dip on this cash cow.,1.0,bullish,stocktwits_label
ADBE,stocktwits,658543387,2026-07-08T14:00:31Z,$ADBE added more shares thanks assdobe,,,
ADBE,stocktwits,658541228,2026-07-08T13:49:46Z,$ADBE buying back at 218$.  260$ YE target.,,,
ADBE,stocktwits,658533177,2026-07-08T12:57:54Z,$ADBE BofA can ligma dih,1.0,bullish,stocktwits_label
ADBE,stocktwits,658531241,2026-07-08T12:37:31Z,"$ADBE (-0.6% pre) $GOOGL Google integrates Gemini Omni Flash into Adobe Firefly for AI-powered video editing 
 
https://ooc.bz/l/107122",,,
ADBE,stocktwits,658527858,2026-07-08T11:57:13Z,$ADBE this was ready to go befote this mou over news hit.  I mean whatbr they gonna do  block oil again and thrn what burn coal,,,
ADBE,stocktwits,658527650,2026-07-08T11:54:40Z,$ADBE Quickly short in premarket so that you can get on the short train as fast as possible!,1.0,bullish,stocktwits_label
ADBE,stocktwits,658527407,2026-07-08T11:51:17Z,$ADBE $260 soon.,1.0,bullish,stocktwits_label
ADBE,stocktwits,658526033,2026-07-08T11:30:14Z,$ADBE tried selling my calls yesterday didn’t hit and now of course this. Ugh,,,
ADBE,stocktwits,658525607,2026-07-08T11:23:19Z,$ADBE back to 200 lol bear mkt,,,
ADBE,stocktwits,658525198,2026-07-08T11:15:46Z,"$DMRC hey paul!!! How bout you get the word out about DIGIMARC as we are the most under valued AI infrastructure  company  on the planet!! With partnerships with $NOW $MSFT $ADBE  
 
And since we are exactly this, deliver some revenues, and profits!! 
 
THANK YOU IN ADVANCE",1.0,bullish,stocktwits_label
ADBE,stocktwits,658525182,2026-07-08T11:15:27Z,$LULU rotation into LULU today from tech $ADBE $MU $M,1.0,bullish,stocktwits_label
ADBE,stocktwits,658518121,2026-07-08T07:56:40Z,"Congressman Ro Khanna Bought SNDK Below $50 — He Also Bought This Mid-Cap Software Stock Before An OpenAI Deal Sent It Soaring

$SNDK $TENB $ADBE

https://stocktwits.com/news/equity/markets/congressman-ro-khanna-bought-sndk-below-50-he-also-bought-this-mid-cap-software-stock-before-an-open-ai-deal-sent-it-soaring/cZmVjbUR7NJ",,,
AMZN,stocktwits,658620871,2026-07-09T03:12:25Z,"$AMZN Technology continues to remove barriers for creators. Today, one independent artist can reach listeners across the globe. I&#39;m thankful to use these tools to share Bible-centered cinematic worship.

🎶 Epic316Music | Reformed Bible-centered cinematic worship
https://push.fm/fl/3g00pnnr

▶️ Full Songs &amp; Videos
https://www.youtube.com/@Epic316Music

📘 Facebook
https://www.facebook.com/share/173N5Jby6b/

☕ Support the ministry
https://buymeacoffee.com/Epic316Music",,,
AMZN,stocktwits,658619144,2026-07-09T02:22:12Z,$AMZN $220 coming soon.,-1.0,bearish,stocktwits_label
AMZN,stocktwits,658618851,2026-07-09T02:14:23Z,$AMZN as always,,,
AMZN,stocktwits,658618363,2026-07-09T02:00:54Z,"$AMZN new CAPEX estimates released today for AWS from Goldman and BofA. (snapshots below) 
 
-Goldman estimates AWS capex growth slows to 34% y/y in 27&#39;, vs. 73% in 26&#39;, 81% in 25&#39;, and 96% in 24&#39;.  
 
-BofA est. is higher with 44% in 27&#39;, and 20% out to 28&#39;.  
 
-Capex growth vs. AWS growth Trend- 
 
2024: Capex grew 96% and AWS grew 19%= -77 pct. point delta 
2025: Capex grew 81% and AWS grew 20%= -61 pct. point delta 
2026: Capex tracking 73% and AWS 28-33% fc= ~-43 pct point delta 
2027: Capex FC~ 34-44% and AWS est 28-35%= range of -16 point delta down to flat, 1 or 2 point delta  
BofA est on left ..GS on right below",1.0,bullish,stocktwits_label
AMZN,stocktwits,658617878,2026-07-09T01:49:00Z,$AMZN Part 25,,,
AMZN,stocktwits,658615818,2026-07-09T01:01:59Z,"$AMD $NVDA $AMZN $google 

$SPY",1.0,bullish,stocktwits_label
AMZN,stocktwits,658615208,2026-07-09T00:48:19Z,"$AMZN is the only hyperscaler with positive ROI on its cloud/AI CAPEX  because rather than selling bare metal(IaaS) like Goog/Msft and neo-clouds, they sell &quot;Platform as a Service&quot;(PaaS) and &quot;Token as a Service&quot;(TaaS) getting a cut on each with Bedrock.  
 
This is not only a big deal now for capex monetization but many A.I. futurists strongly seeing open models and trailing models winning the future over frontier models. This is exactly what AWS is built for so they will become the clear winner if this occurs. If not they are positioned well with balanced risk across Anthropic/OpenAI and every other model. 
 
Token price declines make usage explode to its maxi potential and that always needs more compute, cloud, power, security of AWS. Ask your LLM of choice about &quot;Jevon&#39;s Paradox&quot;.",1.0,bullish,stocktwits_label
AMZN,stocktwits,658614520,2026-07-09T00:34:27Z,"$AMZN Blue Origin raise is in process now. Gemini and Grok confirmed Bezos previous massive trading plan(expired May 25th 2026) of 25M shares~  $5B should suffice and no new trading plan has been released for Bezos since then. He can&#39;t sell on w whim without a scheduled/official plan.  
 
This outside raise is obviously to make B.O. self sufficient with no more heavy dependence on Bezos or Amazon to pay any further.= PHEW.",1.0,bullish,stocktwits_label
AMZN,stocktwits,658614499,2026-07-09T00:33:59Z,$AMZN just wait til that 20% of Anthropic is worth a trillion in itself in a couple years with AWS business attached and not to mention the $50 BILLION invested in OpenAI for a dynamic strategic partnership. I just keep buying.  The Capex “worry” isn’t real when you’ve got insane backlog that you can service.,1.0,bullish,stocktwits_label
AMZN,stocktwits,658614376,2026-07-09T00:31:37Z,"$CCXI First humanoid robotics company that will go public. That means they’re confident enough to open up the books. $AMZN and $NVDA backed. $300M in booked orders. This is the same SPAC group that made $OKLO public. 

https://www.stocktitan.net/sec-filings/CCXI/425-churchill-capital-corp-xi-business-combination-communication-2471d642e6df.html",1.0,bullish,stocktwits_label
AMZN,stocktwits,658613824,2026-07-09T00:21:12Z,$ORCL $META $AMZN $GOOG https://www.youtube.com/watch?v=5Sd3O-b-oPw,-1.0,bearish,stocktwits_label
AMZN,stocktwits,658613723,2026-07-09T00:19:28Z,"$SPY $META $GOOG $AMZN $NVDA 

The borrowing frenzy is taking place now because there’s a good possibility that 10+% will be the prime borrow rate in the coming years. 

We’re in the early stages of the next commodities super cycle. 

Yields go higher. 
Oil goes higher and only the strongest companies will come out the other side. 

We will see hundreds of bankruptcies in the next few years with larger companies. 

Now speaking of small businesses and individuals, it will be hundreds of thousands.

Financial flush. A complete reset. 

Higher commodity prices = Stagflation/Bankruptcy 

Get ready for the homelessness crisis to build in 2027. 

Unemployment is going to jump in 2027. 
This AI buildout isn’t benefiting anyone. 
Unless you’re directly tied to it, you’re broke. 

People look at home equity and stock investments and feel wealthier, but that’s not money unless you sell. 

When the market falls, then what. 

Look at the national savings rate attached. 

The cookie is crumbling.",,,
AMZN,stocktwits,658612388,2026-07-08T23:53:37Z,"Amazon launched the Claude App Gateway for AWS, a self-managed control system that gives organizations centralized management of access, spending and policy enforcement for Claude Code and Claude Desktop applications. The gateway eliminates the need for individual cloud credentials and manual configuration, allowing enterprises to deploy it through Amazon Bedrock to keep data within AWS security boundaries or through Claude Platform on AWS for a native Claude experience. 
Built as a stateless container that runs on Amazon ECS, EKS or EC2 with a PostgreSQL backend, the gateway integrates with OpenID Connect identity providers and issues short-lived authentication tokens through single sign-on. It also manages identity administration, inference request routing, telemetry, spending controls and policy enforcement. Organizations can set daily, weekly and monthly spending limits by user, group or organization, with requests automatically blocked when thresholds are exceeded.  
$AMZN",,,
AMZN,stocktwits,658611727,2026-07-08T23:40:43Z,"$AMZN I just do not know why this is down.

Switched prime day dates so all the money that they made the billions of dollars at this prime day will we be reporting on this earnings 

The deal with anthropic that&#39;s going to be billions of dollar

Tranium chips they used to keep them in house they&#39;re selling them on the open market. 

AWS is kicking ass. 

Amazon freight has now opened up to third party shippers. I used to only move trailers from Amazon to Amazon . Now I&#39;m picking up freight from third party shippers and delivering it.",1.0,bullish,stocktwits_label
AMZN,stocktwits,658609911,2026-07-08T23:02:45Z,$AMZN deport jeff bezos for being ugly af,-1.0,bearish,stocktwits_label
AMZN,stocktwits,658605357,2026-07-08T21:45:10Z,"Anthropic&#39;s top-line rev has scaled faster than almost any software company in history 
 
Anthropic&#39;s ARR to surge past $60B by YE26 - a massive leap from the $9B run rate it recorded at YE25 
 
 Antropic had $4.8 B in revs in 1Q26 &amp; f/casted  to hit $10.9B by 2Q26 
 
SemiAnalysis projects that Anthropic&#39;s quarterly operating profit (GAAP EBIT) will exceed $1B in 3Q26 w/ gross margins exceeding 80% on its API business, driven by a net rev retention rate of roughly 500% - this positions them for a potential $6T valuation by 2027 
 
Note: Valuation based on latest funding raising: $965B  
 
Note: Anthropic has aggressive spending commitments, including a $15 B/yr compute deal w/ SpaceX &amp; massive multi-billion dollar infrastructure contracts w/ $GOOGL &amp; $AMZN",1.0,bullish,stocktwits_label
AMZN,stocktwits,658604524,2026-07-08T21:32:42Z,"$AMZN has already borrowed over $100B this year, with some maturities pushed out 40-50 years. 
 
That’s the biggest debt load among the hyperscalers funding the AI buildout. 
 
Clear sign the market is being asked to absorb a lot of long-dated leverage here.",,,
AMZN,stocktwits,658604510,2026-07-08T21:32:29Z,"The market often misprices great companies during periods of uncertainty.  
 
Here are some long-term valuation scenarios traders are watching - based on future growth, earnings expansion, and continued execution: 
 
$META  is a $2000 stock trading at $600 
$TSLA  is a $100 stock trading at $390 
$SNDK  is a $600 stock trading at $1700 
$AMZN  is a $500 stock trading at $240 
$NOW  is a $300 stock trading at $105 
 
These are not guarantees or price predictions-just examples of how sentiment and growth expectations can create major valuation gaps over time. 
 
Next week’s portfolio and watchlist are now live. 
Check back for updated trading strategies and market analysis based on current market conditions, sector rotation, and risk-adjusted opportunities.",,,
AMZN,stocktwits,658603612,2026-07-08T21:20:15Z,"The AI infrastructure race is expanding beyond chips and data centers. 
 
Tech giants are securing two critical resources: energy capacity and strategic market access. 
 
$META 🇨🇦 
Investing billions into a large-scale data center project in Alberta, focusing on reliable power to support future AI workloads. 
 
$AMZN 🇵🇭 
Expanding cloud infrastructure in Southeast Asia with a dedicated AWS region to capture long-term digital growth. 
 
The message is clear: AI growth requires more than GPUs. It needs power, land, networks, and global infrastructure. 
 
The buildout is still accelerating. 
 
Keeping AI infrastructure names on my watchlist. Follow for more market themes and opportunities.",,,
AMZN,stocktwits,658603153,2026-07-08T21:14:06Z,"This could be one of the fastest ways to build toward a $1M portfolio by the end of 2026. 
 
The biggest opportunities often come from recognizing strong trends early and positioning before the crowd. 
 
$MRVL  → $225 Must buy 
$AMD  → $510 Must buy 
$TSLA  → $388 Must buy 
$AMZN  → $240 Must buy 
$MSFT → $380MUST buy 
 
This portfolio will protect you this year  
 
If you want to see the high-conviction stocks I’m watching, my full portfolio, and every trade I make… 
 
Head to my profile.",,,
AMZN,stocktwits,658602868,2026-07-08T21:10:12Z,$AMZN $META who said that it’s on top of the allocated spend?,,,
AMZN,stocktwits,658602255,2026-07-08T21:01:28Z,"Mag 7 capex keeps running hot. 
 
$AMZN dropping $5B in the Philippines for AWS   
$META putting $10B into Canada for an AI data center 
 
That’s on top of the hundreds of billions already committed.   
The spend is still accelerating. 😱",,,
