ticker,source,source_message_id,timestamp,raw_text,sentiment_score,label,scored_by
AAPL,stocktwits,658795520,2026-07-10T19:31:39Z,$SPY watching $AAPL closely hand on buy if they pump this at end im loading shorts heavy,,,
AAPL,stocktwits,658795382,2026-07-10T19:30:26Z,$AAPL  🛑🛑🛑that’s it … I made up my mind. I’m going from the Republican party to a Democrat socialist.  Why do we have to pay to live? We were born on this land and we have to survive? Who owned that land from the beginning? You realize money is not like gold you have to hunt for it? Did you realize money just little pieces of paper for pictures of faces on it which is produced and unlimited amounts paper comes from wood wood comes from trees trees unlimited supply? Do you realize people are killing other people for little pieces of paper with faces on it.  I have had enough. Vote Democrat in 2028 vote for socialism all out and full-fledged SOCIALISM.  We are tired of being slaves to money.  🥰 vote for socialism vote Democrat 2028.,,,
AAPL,stocktwits,658795280,2026-07-10T19:29:30Z,$AAPL monday $320+++++,,,
AAPL,stocktwits,658795235,2026-07-10T19:29:06Z,$SPY $AAPL when spacex makes mobile phones this eill drop 70% at least,-1.0,bearish,stocktwits_label
ABNB,stocktwits,658789482,2026-07-10T18:35:25Z,$ABNB,1.0,bullish,stocktwits_label
ABNB,stocktwits,658787508,2026-07-10T18:16:15Z,$ABNB 151 by days close. star 💫 shift in action,,,
ABNB,stocktwits,658715158,2026-07-09T23:41:56Z,"$ABNB 
 Weekly Breaking Out of 5 YEAR Wedge...👀🏘️ 
 
$150 King Node for Next Week, Above that it&#39;s gunning for $160 📈",,,
ABNB,stocktwits,658687577,2026-07-09T18:35:00Z,"$ABNB it is incredibly hard to make money when platforms keep shifting the goalposts. Between Airbnb taking their 15.5% cut out of your cleaning and pet fees now too, and the constant squeeze on margins, running a rental feels a lot more like a corporate finance grind than a hospitality gig.",-1.0,bearish,stocktwits_label
ABNB,stocktwits,658676230,2026-07-09T17:07:59Z,$ABNB this is about to run to 165-170 within a week,,,
ABNB,stocktwits,658671635,2026-07-09T16:32:44Z,$ABNB will they break it out here or chop it up for another year?,,,
ABNB,stocktwits,658661902,2026-07-09T15:25:46Z,$ABNB trade is locked on this POS,,,
ABNB,stocktwits,658613038,2026-07-09T00:06:34Z,"$ABNB
Current Stock Price: $142.97
Contracts to trade: $143.0 ABNB Jul 10 2026 Call
Entry: $1.54
Exit: $2.67
ROI: 73%
Hold ~27 days

Shared as daily free alerts and for educational purposes only. https://dailypickai.com/freealerts",,,
ABNB,stocktwits,658568391,2026-07-08T16:34:31Z,$ABNB added at 142,1.0,bullish,stocktwits_label
ABNB,stocktwits,658559296,2026-07-08T15:31:36Z,$ABNB,1.0,bullish,stocktwits_label
ABNB,stocktwits,658556205,2026-07-08T15:14:25Z,$ABNB nice add today at $142,,,
ABNB,stocktwits,658542635,2026-07-08T13:56:41Z,$ABNB LOL okay,,,
ABNB,stocktwits,658540090,2026-07-08T13:44:18Z,$ABNB I’m betting this is the last backtest. But this stock is a POS so I could be wrong and will cut loose quickly.,,,
ABNB,stocktwits,658538351,2026-07-08T13:36:29Z,$ABNB bought,,,
ABNB,stocktwits,658527712,2026-07-08T11:55:25Z,$ABNB $180 soon.,1.0,bullish,stocktwits_label
ABNB,stocktwits,658473980,2026-07-07T18:32:54Z,$ABNB break 150 so we can go to 180,,,
ABNB,stocktwits,658447145,2026-07-07T15:05:43Z,"$ABNB darvas box setup. Trigger: $147.27. Measured target ~+16%. 
My scanner flagged it pre-open. Watching the level.",1.0,bullish,stocktwits_label
ABNB,stocktwits,658413608,2026-07-07T10:29:43Z,$ABNB took a small position here yesterday. Travel heating up,1.0,bullish,stocktwits_label
ABNB,stocktwits,658392724,2026-07-06T23:06:03Z,$MNTS $RDW $ZS $ABNB $MU Thanks for the tip,,,
ABNB,stocktwits,658383142,2026-07-06T20:41:35Z,"Three weeks ago, I gave you: 
 
A set of market ideas, levels, or watchlist names based on the conditions at that time. 
 
$MNTS from $4.5 to $6.58 (46.22%) 
$RDW from $8.5 to $11.36 (33.65%) 
$ZS from $115 to $150.42 (30.80%) 
$ABNB from $120 to $147.65 (23.04%) 
$MU from $800 to $984.75 (23.09%) 
 
Don&#39;t wait until the move is already historical data. Fresh trading strategies and updated levels are now live on my feed. Make sure your alerts are active so you catch the next setup right at the execution zone.",,,
ABNB,stocktwits,658381085,2026-07-06T20:19:13Z,"$ABNB          Looks like an ABNB rental  lol  :)  
https://x.com/TaraBull/status/2073904630933619052?s=20",-1.0,bearish,stocktwits_label
ABNB,stocktwits,658314333,2026-07-06T08:25:09Z,$ABNB $180 soon.,1.0,bullish,stocktwits_label
ABNB,stocktwits,658305480,2026-07-06T00:51:02Z,"$ABNB the world cup is making this go parabolic, so much profits $BKNG $TCOM $TRIP",1.0,bullish,stocktwits_label
ABNB,stocktwits,658300849,2026-07-05T22:51:03Z,"$ABNB forming a massive 5-year IPO base.  
 
Monthly moving averages are getting incredibly coiled as volume dries off.  
 
Not a ton of eyes on this setup yet, but the travel sector has been heating up recently.  
 
Could be positioning for a big move if it clears $150.2.",,,
ABNB,stocktwits,658283548,2026-07-05T02:46:48Z,"$ABNB do with this information, what you will.",,,
ABNB,stocktwits,658263744,2026-07-04T01:24:31Z,$ABNB,1.0,bullish,stocktwits_label
ABNB,stocktwits,658259652,2026-07-03T21:45:31Z,$ABNB Could this finally break out this month? Looks great if it does! Added to the long term portfolio,1.0,bullish,stocktwits_label
ABNB,stocktwits,658250800,2026-07-03T16:02:00Z,$AMD $META Mental gymnastics? Is that what you call market innovation? $UBER saw a market need when they introduced their app and created a multi billion dollar industry. Turo did the same when they made a market place available for people rent personal vehicles to others. $ABNB did the same with making it easier for landlords to rent out properties for short stays. This is what you call innovation and emerging markets. When there is demand is when opportunities are ripe for new/existing markets and new pioneering idea&#39;s grow.,1.0,bullish,stocktwits_label
ABNB,stocktwits,658247725,2026-07-03T14:26:07Z,$ABNB Should be at 300,1.0,bullish,stocktwits_label
ABNB,stocktwits,658173487,2026-07-02T15:43:45Z,$ABNB if you want to follow this big trader https://x.com/Altjxcx1990/status/2072707727327924659?s=20,,,
ADBE,stocktwits,658795833,2026-07-10T19:34:45Z,$ADBE still waiting for that 20% day were owed after dealing with this criminal price action past few years.,1.0,bullish,stocktwits_label
ADBE,stocktwits,658792460,2026-07-10T19:03:02Z,"$ADBE $QQQ $SPY I am a professional swing trader just started a youtube channel a few weeks ago just closed out another fantastic trade, check it out! Not selling anything just passing out my knowledge https://youtu.be/9aBbhadz77I",,,
ADBE,stocktwits,658792055,2026-07-10T18:59:09Z,"WALL STREET&#39;S BIGGEST AI MISTAKE: 3 Tech Monopolies at Joke Valuations! The &quot;AI disruption&quot; narrative completely panicked investors into dumping premier Nasdaq compounders. But the data proves the narrative is dead wrong. These giants are weaponizing AI, not getting killed by it. 
 
 The Reality Check: 
 
$INTU (-56% / 8x Fwd P/E): Blood in the streets for a monopoly that just grew revenue +10% and raised guidance. 
 
$ADBE (-32% / 10x Fwd P/E): Trading like a dying legacy business despite +13% revenue growth and massive enterprise AI adoption. 
 
$WDAY (-32% / 15x Fwd P/E): Proving the bears wrong with Agentic AI revenue skyrocketing +200% YoY to $500M ARR. 
 
The market priced in a bankruptcy that isn&#39;t happening. My top pick here is $ADBE—at 10x forward earnings, the risk/reward is historically skewed in your favor. 
 
Hit [FOLLOW] to trade institutional-grade mispricings!",,,
ADBE,stocktwits,658790895,2026-07-10T18:48:37Z,"$ADBE I can’t say this with full confidence, but I wouldn’t be surprised if we never see sub $200 again. 

Should be a fun ride.",1.0,bullish,stocktwits_label
ADBE,stocktwits,658778761,2026-07-10T17:01:02Z,$ADBE We are entering a territory of pure bearishness. I am shorting inconceivable quantities of shares.,-1.0,bearish,stocktwits_label
ADBE,stocktwits,658778515,2026-07-10T16:59:08Z,"$ADBE yet again, the volume is drying up like the sahara",,,
ADBE,stocktwits,658765432,2026-07-10T15:23:18Z,"$ADBE I was thinking pop/fade to close the week, but I’m now thinking it’s going to run into close.",,,
ADBE,stocktwits,658757312,2026-07-10T14:37:15Z,$ADBE Why? Join our shorting team and swim in the golden rivers of King Solomon!,-1.0,bearish,stocktwits_label
ADBE,stocktwits,658755606,2026-07-10T14:29:16Z,$ADBE Deal soon with $GETY ? 💸🤑🚀,1.0,bullish,stocktwits_label
ADBE,stocktwits,658753184,2026-07-10T14:17:11Z,$ADBE He is the best trader on the street. He knows more than everyone. Follow him and short right here in order to buy back lower!,-1.0,bearish,stocktwits_label
ADBE,stocktwits,658752992,2026-07-10T14:16:11Z,"$ADBE little off, its just run about q.5% only, but hopefully we close flat.  
Options Friday. Not much to see. Pump at open, slow dump end.  
Next week we should continue upward. I believe we can see 260-280 by early August.",,,
ADBE,stocktwits,658750448,2026-07-10T14:04:13Z,$ADBE seen this algo before were closing red folks,,,
ADBE,stocktwits,658741705,2026-07-10T13:14:16Z,"$ADBE you belong to a laundry bag,see you at 300.soon.",1.0,bullish,stocktwits_label
ADBE,stocktwits,658740024,2026-07-10T12:56:10Z,"$ADBE Folks, $225 is not a realistic price for this stock. Look at the sentiment on this page: bearish. Message Volume is low. Nobody is interested in this mofo stock. Just take your profit or short. This is my choice. I don&#39;t see any other way. The preeti fellow took his profit at $230. He did well. Take your profit!",-1.0,bearish,stocktwits_label
ADBE,stocktwits,658735181,2026-07-10T11:48:38Z,"$ADBE everyone listen to him, he is the best wallshit trader, oops wall street spelled as wallshit.",,,
ADBE,stocktwits,658734751,2026-07-10T11:39:54Z,"$ADBE Folks, now it&#39;s the time to short and show your might for this obsolete company! Who is with me?",-1.0,bearish,stocktwits_label
ADBE,stocktwits,658732906,2026-07-10T11:02:20Z,$ADBE Enough with theories. Just short all that you can right here and right now! And leave the theories to Ana-Lulu! SHORT!!!,-1.0,bearish,stocktwits_label
ADBE,stocktwits,658732225,2026-07-10T10:45:33Z,"$ADBE Investors should be enter in the weekly #bluebox area for next multi-year rally or at least larger 3 swing bounce 
 
It favors short term bounce expect to fail in 3, 7 or 11 swings to extend lower within #zigzag in weekly within #bluebox area.  
 
#Elliottwave #ADBE",,,
ADBE,stocktwits,658731495,2026-07-10T10:21:55Z,$ADBE Nice! Shorting as much as I can in the premarket. Nothing above $220 will be allowed here. @stockmando is the best Adobe short on the street!,-1.0,bearish,stocktwits_label
ADBE,stocktwits,658730965,2026-07-10T10:00:34Z,"@itsmeo51 , $ADBE at $150 would had a P/E of 7 and forward P/E of 5. At the current earnings it&#39;s impossible to go bellow that. Only with fundamentals worsening it can go bellow $150. But I don&#39;t see how is that possible in the next 5 years. The worse it can happen is just a decelaration.",,,
ADBE,stocktwits,658728239,2026-07-10T07:18:00Z,"$ADBE $FIG 

People said the same thing about compilers killing coders and calculators killing math. Figma is already integrating AI to make its platform stickier. Nice bear-case fantasy, but Wall Street is already pricing in the pivot.",1.0,bullish,stocktwits_label
ADBE,stocktwits,658728112,2026-07-10T07:08:09Z,"$ADBE $FIG Uh huh- I guess he’s never heard of the Price—Speed—Quality triangle where you can only pick two

As AI combines massive design price decreases with massive speed increases, the vast majority of companies are going to decide that regardless of however much more quality human designers can deliver vs AI, it’s not going to be able to justify forfeiting the gains from decreased prices and increased speed.

Sacrificing what they see as negligible quality gains will be the knee jerk reaction of virtually every company.

And they will simply use AI to mimic the top human designers, even if that means component by component and layer by layer.

It’s essentially going to be vibe designing the same way vibe coding has eaten away at coders.

IMO, Figma and Adobe better figure out a pivot, and fast",,,
ADBE,stocktwits,658727906,2026-07-10T06:49:19Z,"Figma CEO Says He’s ‘Never Been More Bullish’ As AI Vs Design Debate Intensifies

$FIG $ADBE

https://stocktwits.com/news/equity/markets/figma-ceo-says-he-s-never-been-more-bullish-as-ai-vs-design-debate-intensifies/cZmAvk2R7FK",,,
ADBE,stocktwits,658726765,2026-07-10T05:29:37Z,"@Butters33 Alab had a monster run. I had a small position and sold under 200. I bought $RMBS a few days ago and think it can go to ATH this year. Also in $BSX and $ADBE, which are still very low.",,,
ADBE,stocktwits,658721802,2026-07-10T02:08:32Z,"$ADBE if my theory confirms, we should gap up 5-6% but during day we will sell off and close flat or slightly red.",,,
ADBE,stocktwits,658709609,2026-07-09T21:57:26Z,"$ADBE They say AI will make what Adobe does obsolete,but they forgot to tell you it will take at least a couple of years for AI to have the same clarity as what Adpbe provides and by then they will be the leaders in that field also.",,,
ADBE,stocktwits,658708769,2026-07-09T21:44:22Z,$ADBE This guy is the smartest trader on Wall Street. He has brought stocks down to their knees almost single-handedly. Do exactly as he tells you. I am following him religiously and I am shorting huge quantities of Adobe. Do the same!,-1.0,bearish,stocktwits_label
ADBE,stocktwits,658705134,2026-07-09T20:54:36Z,$ADBE $GPRO 🤗,1.0,bullish,stocktwits_label
ADBE,stocktwits,658704426,2026-07-09T20:45:40Z,"$GPRO x $ADBE  
Mission 1 is moving so hard into professional movie making with their quality, you can&#39;t ignore th is unique chance to get into hardware, merge AI Tech and access existing training data collected by GoPro",,,
ADBE,stocktwits,658698384,2026-07-09T19:55:29Z,$ADBE Nicely said! Bulls take your profits and bears short more!,-1.0,bearish,stocktwits_label
AMZN,stocktwits,658797885,2026-07-10T19:54:10Z,$NVDA $MU $META $AMZN $AVGO Set for a flash crash,-1.0,bearish,stocktwits_label
AMZN,stocktwits,658797807,2026-07-10T19:53:30Z,"📊 Forward P/E Ratio Comparison: 
 
$NVDA — 22x 
A leading AI compute company benefiting from GPU demand, data centers, and AI infrastructure growth. 
 
$MU — 9-10x 
Positioned for memory cycle recovery and strong HBM demand with a relatively lower valuation. 
 
$META — 18x 
Benefiting from AI investment, advertising growth, and efficient capital allocation. 
 
$AMZN — 27x 
Driven by AWS, e-commerce, and expanding AI infrastructure opportunities. 
 
$AVGO — 19-25x 
A key player in semiconductors and AI networking infrastructure. 
 
AI adoption continues expanding, but valuations across the sector vary significantly. Focus on earnings growth, competitive advantages, and long-term AI demand rather than short-term price moves.",,,
AMZN,stocktwits,658797756,2026-07-10T19:53:00Z,"$AMZN fucking criminals, pinning it down for options. Watch it fly in after hours.",1.0,bullish,stocktwits_label
AMZN,stocktwits,658797755,2026-07-10T19:53:00Z,"This could be one of the fastest ways to build toward a $1M portfolio by the end of 2027. 
 
The biggest opportunities often come from recognizing strong trends early and positioning before the crowd. 
 
$AMZN  → $260 Must buy 
$PLTR  → $65  Must buy 
$RIVN  → $35  Must buy 
$SMCI  → $950 Must buy 
$META  → $620 Must buy 
 
I often get asked why I don’t turn this into paid content, but for me, sharing stock information is just a hobby. I’m not financially struggling, so I choose to share it for free. 
 
Next alert is coming soon. 
 
If you’re not following with notifications on, you’re likely seeing the move after it already happened.",,,
AMZN,stocktwits,658797478,2026-07-10T19:50:08Z,"The ultimate 3-stock portfolio for perfect risk/reward!  
 
 $AMZN (growth), $V (safety), and $SOFI (hyper-growth).  
 
This combo covers every angle of the market. Next week, financial momentum and tech retail strength are predicting a massive gap up across these sectors. Want my full allocations and the next 2 stocks on my watch list? Check my profile right now!",,,
AMZN,stocktwits,658797172,2026-07-10T19:47:20Z,"$AMZN I shared capex and FCF tables with Grok Premium and it explained how OCF(Operating Cash Flow) will cover the FCF(Free Cash Flow) vs capex gap in the 25&#39;-27&#39; front-loaded investment period, and how the 75B debt issuance lock- in fits in to close any remaning gap. Details from Grok below.  
 
P.S. I have now seen two more 27&#39; capex estimates---one 40B lower and one slightly higher than than the Goldman est I am using.",,,
AMZN,stocktwits,658796313,2026-07-10T19:39:27Z,"My 2030 price targets  
 
A look at the companies I believe have strong long-term potential and where I see them by 2030. 
 
$SOFI : $120 
$MELI : $7,000 
$AMZN : $600 
$META : $1,800 
$NBIS : $1,200 
 
Next alert is coming soon.  
  
If you’re not following with notifications on, you’re likely seeing the move after it already happened.",,,
AMZN,stocktwits,658795960,2026-07-10T19:35:56Z,$AMZN market rockin yet this great company a complete 💩today,,,
AMZN,stocktwits,658795554,2026-07-10T19:31:54Z,"$AMZN Got me like: “1A,1A,1A,1A!!!”",-1.0,bearish,stocktwits_label
AMZN,stocktwits,658795521,2026-07-10T19:31:39Z,$AMZN probably takes out low of day into the close,,,
AMZN,stocktwits,658795400,2026-07-10T19:30:39Z,$AMZN whats the deal here? indexes running for their ATHs again... we get to 249 a little after premarket and its just down all rest of day....,,,
AMZN,stocktwits,658795212,2026-07-10T19:28:51Z,"Valuation check on some of the biggest AI and growth names I’m watching. 
 
Forward P/E tells an interesting story: not every AI winner is priced the same. 
 
$NVDA Forward P/E: ~22x 
Still commanding AI leadership, but valuation is becoming more balanced as earnings scale. 
 
$MU Forward P/E: ~9-10x 
Memory cycle recovery and AI demand could create an interesting risk/reward setup. 
 
$META Forward P/E: ~18x 
Strong cash flow, AI investment, and improving efficiency keep the long-term thesis alive. 
 
$AMZN Forward P/E: ~27x 
AWS + AI growth remain the key catalysts. 
 
$AVGO Forward P/E: ~19-25x 
Custom silicon and AI infrastructure demand continue driving the story. 
 
Different valuations, same theme: AI growth is reshaping the market.",,,
AMZN,stocktwits,658795066,2026-07-10T19:27:23Z,$AMZN should get a push into the close,,,
AMZN,stocktwits,658794772,2026-07-10T19:24:42Z,"Valuation check: some of the market’s biggest AI and tech leaders are trading at surprisingly different forward multiples.  
 
Forward P/E snapshot: 
 
$NVDA → ~22x 
$MU → ~9–10x 
$META → ~18x 
$AMZN → ~27x 
$AVGO → ~19–25x 
 
The takeaway: valuation matters. Strong businesses can still offer opportunity when growth expectations, earnings power, and future catalysts are not fully priced in. 
 
Smart investors don’t just chase momentum - they look for the balance between quality, growth, and price. 
 
Watching where capital flows next.",,,
AMZN,stocktwits,658794533,2026-07-10T19:22:25Z,$AMZN $MSFT $MU $NVDA $SPY There is no prediction in market.,,,
AMZN,stocktwits,658794364,2026-07-10T19:20:58Z,$AMZN here we go!,1.0,bullish,stocktwits_label
AMZN,stocktwits,658793598,2026-07-10T19:13:44Z,"$SPY $NVDA $AMZN $MSFT $MU 
Professor Jeremy Siegel just said now On CNBC that the market is gonna go up 5 to 10% in 3 to 4 weeks. 
My believes that the market’s underlying resilience is proving insurmountable; those betting against this momentum are positioning themselves for a painful reckoning. AKA micheal Burry who shorted NVDA at $198.18 AMAT @ $559  MU $1034 
Smh @ 567 😅💃💃💃💃🚀🚀🚀￼",1.0,bullish,stocktwits_label
AMZN,stocktwits,658792450,2026-07-10T19:02:59Z,"$AMZN 
Amazon is approaching a very interesting technical setup. 
 
The weekly chart is showing what looks like a potential Cup &amp; Handle breakout retest, a pattern traders often watch when a stock is building a new momentum phase. 
 
Key levels I’m watching: 
🎯 First target: $280 
🎯 Second target: $300 
 
What stands out is the successful retest of the weekly 50 SMA, which continues to trend higher. Momentum indicators are also improving, with RSI showing higher lows and MACD starting to turn upward around previous support zones. 
 
Nothing is guaranteed, but when price action, trend, and momentum begin aligning, it’s worth paying attention. 
 
Amazon’s fundamentals remain strong, and the long-term AI, cloud, and commerce buildout continues to be a major part of the story. 
 
You do not always need to find the next stock that goes parabolic. 
 
Sometimes you just need to own the companies getting paid as the buildout continues.",,,
AMZN,stocktwits,658792017,2026-07-10T18:58:49Z,"$NVDA $META $AMZN $MSFT  
 
Golly, d&#39;ya think maybe things get to cooking now on these best names in the megacap arena? Hyuk...who&#39;da thunk it?  We said it should be any day, or weeks at the outside, and now?  Now it&#39;s time for a sustained run higher on all of these, but especially the incredibly stupidly undervalued NVDA and META -- See my last few dozen posts for why I think that. lolz",1.0,bullish,stocktwits_label
AMZN,stocktwits,658791912,2026-07-10T18:57:54Z,"$NVDA  $AMZN      Soon all this will be over  lets go USA is # 1 
 
https://www.facebook.com/share/v/1ErQKDMERD/",1.0,bullish,stocktwits_label
AMZN,stocktwits,658791497,2026-07-10T18:53:53Z,$AMZN there is zero chance this closes above 245,,,
AMZN,stocktwits,658791491,2026-07-10T18:53:50Z,"🚨 Unusual Options Activity: $AMZN 🚨 
 
🐋 A notable buyer stepped in on the Aug. 7 $255 Calls: 
 
💰 ~940 contracts 
💵 ~$791K premium 
📈 Average fill: $8.40 
🎯 ~4% OTM with 28 DTE 
 
Bullish positioning continues in Amazon, with traders targeting upside into early August. A name worth keeping on watch if momentum builds.",,,
AMZN,stocktwits,658791328,2026-07-10T18:52:17Z,"$AMZN OG&#39;s can cuss me out but there is nothing mysterious about weak sauce 5 yr. price action. Not manipulation or fuckery. 
 
Capex growth was 3x rate of the AWS growth since 24&#39;.  
 
This year Capex growth will be down to under 2x AWS growth rate, and next year will be at par or even flips to AWS growth outpacing capex growth rate and FCF inflection follows and booms from there.  
 
The  Smart money will front run it and longer consolidations like this often make for the biggest breakouts. Many ask &quot;why be in a stock like amzn that hasn&#39;t done anything in five years&quot;?  
 
Look at charts for silver, NVDA, IWM after long consolidations. Violent breakouts nobody believed. This is exactly why I am loaded to the gills here. 
 
p.s. and yes of course Bezos 25B scheduled sales didn&#39;t help but that ended officially May 25th 2026. Nothing but blue skies ahead.",1.0,bullish,stocktwits_label
AMZN,stocktwits,658790728,2026-07-10T18:47:08Z,$AMZN Thinking this attempt to cross the 200 but unlike the chicken 🐔 fails to get to the other side-Ha!  Anybody ??,-1.0,bearish,stocktwits_label
AMZN,stocktwits,658790507,2026-07-10T18:45:09Z,"$AMZN Oh man, they pin stock price to 245 to kill Options.",,,
AMZN,stocktwits,658790112,2026-07-10T18:41:28Z,$AMZN $MSFT all hyperscalers are going to get crushed after ER !! Just want these two bounce like $META asap !!,,,
AMZN,stocktwits,658789862,2026-07-10T18:38:56Z,$AMZN AI bubble with burst one day. Since everyone competing with each other. In the past MAG 7 were running their own race. Now everyone fighting for AI which is one kind of product. &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;,,,
AMZN,stocktwits,658789819,2026-07-10T18:38:32Z,"$AAOI feels set up for a Q2’26 beat-and-raise, with sales ramping into $AMZN and $ORCL. 
 
If the numbers confirm that demand inflection, sentiment could reset fast. This is the kind of quarter that can shift the story from “show me” to consistent execution.",,,
AMZN,stocktwits,658789499,2026-07-10T18:35:34Z,today&#39;s substack post is live $META $QQQ  $GOOGL $AMZN $SPY https://open.substack.com/pub/rigatonicapital/p/why-2028-free-cash-flow-is-the-only,,,
AMZN,stocktwits,658789372,2026-07-10T18:34:17Z,"$CAST  Back in lets let it rip to 16+
$T $AMZN $CMCSA",1.0,bullish,stocktwits_label
CRWD,stocktwits,658798461,2026-07-10T19:58:24Z,"$CRWD 👋 hello,  💰 short squeeze today AH  with ticker TOP Good Afternoon,  Heres a hot 🔥  tip this morning  beautiful people , if you want to 10x your money, buy TOP - FINANCIAL GROUP- going from $1.98 to  Target price of $10.00,Plus!! In July 2026, Rated a Top buy and hold! https://youtube.com/shorts/RF0byANtOAI?is=l3uR1GaYq-HN20c8",,,
CRWD,stocktwits,658796557,2026-07-10T19:41:38Z,$CRWD lul,-1.0,bearish,stocktwits_label
CRWD,stocktwits,658795599,2026-07-10T19:32:25Z,$CRWD btd,1.0,bullish,stocktwits_label
CRWD,stocktwits,658794994,2026-07-10T19:26:46Z,$CRWD Mizuho &amp; KeyBanc: Issued significant upgrades and price targets to reflect CrowdStrike’s AI security frontier and platform growth,,,
CRWD,stocktwits,658794948,2026-07-10T19:26:23Z,$CRWD UBS: Reaffirmed a &quot;Buy&quot; rating with a target price of $235.,,,
CRWD,stocktwits,658794898,2026-07-10T19:25:59Z,"$CRWD Needham: Reiterated a &quot;Buy&quot; rating, framing the stock within the evolving agentic-AI security market",,,
CRWD,stocktwits,658794871,2026-07-10T19:25:39Z,$CRWD Stifel: Maintained a &quot;Buy&quot; recommendation on CrowdStrike with a price target of $220.,,,
CRWD,stocktwits,658794838,2026-07-10T19:25:22Z,"$CRWD Morgan Stanley: Upgraded CrowdStrike and named it a top cybersecurity and AI-security bet, praising its defensibility across cloud, identity, and next-gen SIEM",,,
CRWD,stocktwits,658794730,2026-07-10T19:24:20Z,"$CRWD Wall Street maintains a bullish consensus rating on CrowdStrike, with an overwhelming majority of analysts holding Buy or Strong Buy ratings. The broader bull thesis for CrowdStrike is fueled by its leadership in AI-driven cybersecurity and platform consolidation",,,
CRWD,stocktwits,658794296,2026-07-10T19:20:18Z,"$CRWD Morgan Stanley upgraded CrowdStrike (CRWD) to an &quot;Overweight&quot; rating and named it a &quot;Top Pick&quot; in software. The firm cited strong AI-driven security momentum, a robust Annual Recurring Revenue (ARR) pipeline, and favorable customer feedback on its Falcon platform as primary drivers for the bullish stance",,,
CRWD,stocktwits,658789519,2026-07-10T18:35:47Z,$CRWD pinned this to $187 level.,,,
CRWD,stocktwits,658789109,2026-07-10T18:31:37Z,$CRWD I need quick $2 recovery!,,,
CRWD,stocktwits,658785393,2026-07-10T17:56:00Z,$CRWD how low?? Should I sell all??,,,
CRWD,stocktwits,658784542,2026-07-10T17:48:33Z,"$CRWD Morgan Stanley upgraded CrowdStrike (CRWD) from Equal-weight to Overweight and named it a &quot;Top Pick,&quot; setting a long-term price $225",,,
CRWD,stocktwits,658782492,2026-07-10T17:31:14Z,"$CRWD AI Security Opportunity: Goldman analysts highlighted CrowdStrike as essential AI security infrastructure. As enterprises scale autonomous AI workflows, the need for advanced automated security to protect these new attack surfaces grows exponentially",,,
CRWD,stocktwits,658780509,2026-07-10T17:15:27Z,"$CRWD Goldman Sachs maintained a Buy rating on CrowdStrike (CRWD) and raised its price target from $125 to $235 after split. The aggressive price target update followed CrowdStrike&#39;s Q1 FY27 earnings report, which exceeded estimates across the board and included a 4-for-1 stock split",,,
CRWD,stocktwits,658776519,2026-07-10T16:43:39Z,$CRWD didn’t know it had split.  I aged the dip.💰,1.0,bullish,stocktwits_label
CRWD,stocktwits,658775368,2026-07-10T16:34:44Z,"Here’s the approach I believe could accelerate the journey toward a $1M portfolio by the end of 2026. 
 
$PLTR  -Target area: $121 
$CRWD  -Target area: $188 
$ZS  -Target area: $138 
$SNOW  -Target area: $260 
$OKTA  - Target area: $140 
 
These companies are positioned around major trends like AI adoption, cloud security, and enterprise software growth. 
 
A new alert will be released shortly. 
 
For timely execution, real-time notifications are recommended, as delayed updates may result in missed entry opportunities.",,,
CRWD,stocktwits,658774019,2026-07-10T16:24:39Z,"$S following $CRWD like a good boy.

Difference. Crwd is up 50% last 12 months and $S is down half a percent. Pathetic",,,
CRWD,stocktwits,658769852,2026-07-10T15:54:11Z,$CRWD why down all cyber stocks down ?,,,
CRWD,stocktwits,658769439,2026-07-10T15:50:54Z,"$RDWR 
 
A cybersecurity name that the market may be overlooking. 
 
Radware is building an interesting setup after breaking above the long-term $32 resistance zone that held for roughly a year. The breakout came with improving volume, putting this one back on the radar. 
 
The bigger picture is the AI security trend. More AI workloads, more automation, and more machine-to-machine traffic all create demand for stronger network protection. 
 
While large cyber names like $CRWD and $PANW trade at premium valuations, $RDWR remains a smaller-cap player with a much lower sales multiple and improving fundamentals. 
 
Watching the breakout. If momentum holds, the previous highs near $42 become a potential target area.",,,
CRWD,stocktwits,658769182,2026-07-10T15:49:06Z,$CRWD any buyers..... Somewhere .....?,-1.0,bearish,stocktwits_label
CRWD,stocktwits,658769164,2026-07-10T15:48:58Z,"If $CRWD fails at highs here, watchibg for this range to build out.",,,
CRWD,stocktwits,658768027,2026-07-10T15:41:22Z,"$CRWD taking out LOD, gross",,,
CRWD,stocktwits,658767984,2026-07-10T15:41:05Z,$CRWD POS,-1.0,bearish,stocktwits_label
CRWD,stocktwits,658767494,2026-07-10T15:37:53Z,"$S down worse than the fucking pigs $PALO and $CRWD

All weekly gains got erased entirely in 1 hour. Bullshit",,,
CRWD,stocktwits,658766346,2026-07-10T15:29:11Z,$CRWD not even a dead cat bounce ?,,,
